Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
2015,03/05,13.407194868567000,Matelândia,30.0,0.5,0.9,12,7
2016,01/05,14.139251964468500,Matelândia,30.0,0.5,0.9,12,7
2016,02/05,1.252234951463180,Matelândia,30.0,0.5,0.9,12,7
2016,03/05,10.616936530936100,Matelândia,30.0,0.5,0.9,12,7
2017,01/05,14.583313859311700,Matelândia,30.0,0.5,0.9,12,7
2017,02/05,14.059702069160100,Matelândia,30.0,0.5,0.9,12,7
2017,03/05,1.303848807361620,Matelândia,30.0,0.5,0.9,12,7
2018,01/05,14.895036022505300,Matelândia,30.0,0.5,0.9,12,7
2018,02/05,13.790081537489500,Matelândia,30.0,0.5,0.9,12,7
2018,03/05,1.240736576100100,Matelândia,30.0,0.5,0.9,12,7
2019,01/05,14.906671256661800,Matelândia,30.0,0.5,0.9,12,7
2019,02/05,14.498622446812000,Matelândia,30.0,0.5,0.9,12,7
2019,03/05,13.767274437287300,Matelândia,30.0,0.5,0.9,12,7
2020,01/05,14.755207459476900,Matelândia,30.0,0.5,0.9,12,7
2020,02/05,13.395624184948000,Matelândia,30.0,0.5,0.9,12,7
2020,03/05,12.316229014345500,Matelândia,30.0,0.5,0.9,12,7
2021,01/05,1.500742606327900,Matelândia,30.0,0.5,0.9,12,7
2021,02/05,14.522255967363300,Matelândia,30.0,0.5,0.9,12,7
2021,03/05,1.325030404742330,Matelândia,30.0,0.5,0.9,12,7
2022,01/05,14.687663776197700,Matelândia,30.0,0.5,0.9,12,7
2022,02/05,12.940303901772200,Matelândia,30.0,0.5,0.9,12,7
2022,03/05,9.829601036274190,Matelândia,30.0,0.5,0.9,12,7
2023,01/05,1.489393832726340,Matelândia,30.0,0.5,0.9,12,7
2023,02/05,14.483197897640400,Matelândia,30.0,0.5,0.9,12,7
2023,03/05,1.345301781465490,Matelândia,30.0,0.5,0.9,12,7
2024,01/05,15.036580298999900,Matelândia,30.0,0.5,0.9,12,7
2024,02/05,14.117888311464700,Matelândia,30.0,0.5,0.9,12,7
2024,03/05,13.310431134303300,Matelândia,30.0,0.5,0.9,12,7
2015,01/05,14.762811760852100,Medianeira,30.0,0.5,0.9,12,7
2015,02/05,14.591818655132100,Medianeira,30.0,0.5,0.9,12,7
2015,03/05,13.760426850355900,Medianeira,30.0,0.5,0.9,12,7
2016,01/05,1.427961082364560,Medianeira,30.0,0.5,0.9,12,7
2016,02/05,13.021945695770100,Medianeira,30.0,0.5,0.9,12,7
2016,03/05,11.396904714050300,Medianeira,30.0,0.5,0.9,12,7
2017,01/05,14.693865045600200,Medianeira,30.0,0.5,0.9,12,7
2017,02/05,14.292467219578500,Medianeira,30.0,0.5,0.9,12,7
2017,03/05,134.535831534696,Medianeira,30.0,0.5,0.9,12,7
2018,01/05,1.489780178698110,Medianeira,30.0,0.5,0.9,12,7
2018,02/05,14.087841941177900,Medianeira,30.0,0.5,0.9,12,7
2018,03/05,12.865934501130900,Medianeira,30.0,0.5,0.9,12,7
2019,01/05,14.894400411839200,Medianeira,30.0,0.5,0.9,12,7
2019,02/05,14.659620925019600,Medianeira,30.0,0.5,0.9,12,7
2019,03/05,14.042503111958500,Medianeira,30.0,0.5,0.9,12,7
2020,01/05,14.892172713365300,Medianeira,30.0,0.5,0.9,12,7
2020,02/05,13.765900628839800,Medianeira,30.0,0.5,0.9,12,7
2020,03/05,12.728956790225100,Medianeira,30.0,0.5,0.9,12,7
2021,01/05,14.113865243304100,Medianeira,30.0,0.5,0.9,12,7
2021,02/05,14.690703814000600,Medianeira,30.0,0.5,0.9,12,7
2021,03/05,13.548949263019700,Medianeira,30.0,0.5,0.9,12,7
2022,01/05,14.797387959509200,Medianeira,30.0,0.5,0.9,12,7
2022,02/05,13.262620345947200,Medianeira,30.0,0.5,0.9,12,7
2022,03/05,12.205767488475300,Medianeira,30.0,0.5,0.9,12,7
2023,01/05,1.496911262023390,Medianeira,30.0,0.5,0.9,12,7
2023,02/05,14.755087809081200,Medianeira,30.0,0.5,0.9,12,7
2023,03/05,1.394604376079800,Medianeira,30.0,0.5,0.9,12,7
2024,01/05,15.035773332506600,Medianeira,30.0,0.5,0.9,12,7
2024,02/05,14.186537833076900,Medianeira,30.0,0.5,0.9,12,7
2024,03/05,13.346544489663500,Medianeira,30.0,0.5,0.9,12,7
2015,01/05,14.739189269281800,Santa Helena,30.0,0.5,0.9,12,7
2015,02/05,1.467047742348270,Santa Helena,30.0,0.5,0.9,12,7
2015,03/05,13.989791135385700,Santa Helena,30.0,0.5,0.9,12,7
2016,01/05,14.396327765779700,Santa Helena,30.0,0.5,0.9,12,7
2016,02/05,13.426145355050600,Santa Helena,30.0,0.5,0.9,12,7
2016,03/05,12.001311052594700,Santa Helena,30.0,0.5,0.9,12,7
2017,01/05,14.715149272257300,Santa Helena,30.0,0.5,0.9,12,7
2017,02/05,14.454767780823200,Santa Helena,30.0,0.5,0.9,12,7
2017,03/05,1.379295787459890,Santa Helena,30.0,0.5,0.9,12,7
2018,01/05,14.898934816167300,Santa Helena,30.0,0.5,0.9,12,7
2018,02/05,14.402355196829300,Santa Helena,30.0,0.5,0.9,12,7
2018,03/05,13.420660264158600,Santa Helena,30.0,0.5,0.9,12,7
2019,01/05,1.487832099914390,Santa Helena,30.0,0.5,0.9,12,7
2019,02/05,14.738874015023100,Santa Helena,30.0,0.5,0.9,12,7
2019,03/05,14.265567637109000,Santa Helena,30.0,0.5,0.9,12,7
2020,01/05,14.216976043072600,Santa Helena,30.0,0.5,0.9,12,7
2020,02/05,14.048202796641700,Santa Helena,30.0,0.5,0.9,12,7
2020,03/05,13.376139880761100,Santa Helena,30.0,0.5,0.9,12,7
2021,01/05,1.382472016281760,Santa Helena,30.0,0.5,0.9,12,7
2021,02/05,14.072976891655100,Santa Helena,30.0,0.5,0.9,12,7
2021,03/05,13.862608248100400,Santa Helena,30.0,0.5,0.9,12,7
2022,01/05,14.784774393188000,Santa Helena,30.0,0.5,0.9,12,7
2022,02/05,13.581408390008100,Santa Helena,30.0,0.5,0.9,12,7
2022,03/05,12.749743890116500,Santa Helena,30.0,0.5,0.9,12,7
2023,01/05,15.019841495520000,Santa Helena,30.0,0.5,0.9,12,7
2023,02/05,14.929930180277300,Santa Helena,30.0,0.5,0.9,12,7
2023,03/05,14.128949488528700,Santa Helena,30.0,0.5,0.9,12,7
2024,01/05,14.534725497983200,Santa Helena,30.0,0.5,0.9,12,7
2024,02/05,14.361847510033100,Santa Helena,30.0,0.5,0.9,12,7
2024,03/05,13.820824625285100,Santa Helena,30.0,0.5,0.9,12,7
2015,01/05,14.763090622889800,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2015,02/05,14.591878892068400,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2015,03/05,13.761009682553200,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2016,01/05,14.280406680811300,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2016,02/05,13.022217531571300,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2016,03/05,11.397302446849100,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2017,01/05,1.469498881738100,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2017,02/05,14.292664769275100,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2017,03/05,13.453631506819300,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2018,01/05,14.898092020141500,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2018,02/05,14.087813058169,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2018,03/05,1.286580416393840,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2019,01/05,14.894933098912800,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2019,02/05,14.659585510944100,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2019,03/05,14.042595599550200,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2020,01/05,14.891529338229800,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2020,02/05,13.766334529329900,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2020,03/05,12.729290753250100,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2021,01/05,14.148666124199000,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2021,02/05,14.691074240795900,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2021,03/05,13.549149594283,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2022,01/05,14.797972398395700,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2022,02/05,13.263271408096400,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2022,03/05,12.205767488475300,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2023,01/05,14.969474221164700,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2023,02/05,14.755027086333100,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2023,03/05,1.394658613219450,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2024,01/05,15.036241325238300,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2024,02/05,14.186561835756800,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2024,03/05,1.334671080103630,São Miguel do Iguaçu,30.0,0.5,0.9,12,7
2015,01/05,14.676440705508100,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2015,02/05,14.327516252743600,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2015,03/05,13.156606336643000,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2016,01/05,1.410238693461450,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2016,02/05,12.309376926736400,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2016,03/05,10.273979506268400,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2017,01/05,14.502260526866700,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2017,02/05,13.951785294535700,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2017,03/05,12.748680594292700,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2018,01/05,14.896989234075500,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2018,02/05,13.751957715710800,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2018,03/05,12.402700925069600,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2019,01/05,14.913111760817300,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2019,02/05,14.393430922441300,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2019,03/05,13.602825369337000,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2020,01/05,14.731172912579600,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2020,02/05,13.385694912820500,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2020,03/05,12.256781294851100,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2021,01/05,14.952987062425400,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2021,02/05,14.454323906806300,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2021,03/05,1.306749537654390,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2022,01/05,14.601569628205700,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2022,02/05,12.713923442432900,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2022,03/05,7.932350629549690,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2023,01/05,14.821200350634700,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2023,02/05,14.377552225722200,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2023,03/05,13.192590987854900,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2024,01/05,15.093201928106700,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2024,02/05,14.055098302364000,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2024,03/05,13.331420828976400,São Pedro do Iguaçu,30.0,0.5,0.9,12,7
2015,01/05,14.709441528804500,Toledo,30.0,0.5,0.9,12,7
2015,02/05,14.496138275848000,Toledo,30.0,0.5,0.9,12,7
2015,03/05,13.608664303181500,Toledo,30.0,0.5,0.9,12,7
2016,01/05,14.246666373573000,Toledo,30.0,0.5,0.9,12,7
2016,02/05,1.279046299236110,Toledo,30.0,0.5,0.9,12,7
2016,03/05,1.098780946947770,Toledo,30.0,0.5,0.9,12,7
2017,01/05,1.460224772744140,Toledo,30.0,0.5,0.9,12,7
2017,02/05,14.150062492555500,Toledo,30.0,0.5,0.9,12,7
2017,03/05,13.135833067674400,Toledo,30.0,0.5,0.9,12,7
2018,01/05,14.913371675622500,Toledo,30.0,0.5,0.9,12,7
2018,02/05,1.408781506905230,Toledo,30.0,0.5,0.9,12,7
2018,03/05,13.067826566971600,Toledo,30.0,0.5,0.9,12,7
2019,01/05,14.929454131567000,Toledo,30.0,0.5,0.9,12,7
2019,02/05,14.567928849201600,Toledo,30.0,0.5,0.9,12,7
2019,03/05,13.939745548503800,Toledo,30.0,0.5,0.9,12,7
2020,01/05,1.493996031429030,Toledo,30.0,0.5,0.9,12,7
2020,02/05,14.043975936726400,Toledo,30.0,0.5,0.9,12,7
2020,03/05,13.187701179161000,Toledo,30.0,0.5,0.9,12,7
2021,01/05,14.996052810226700,Toledo,30.0,0.5,0.9,12,7
2021,02/05,14.730897389808600,Toledo,30.0,0.5,0.9,12,7
2021,03/05,1.351268420085900,Toledo,30.0,0.5,0.9,12,7
2022,01/05,14.747569693439000,Toledo,30.0,0.5,0.9,12,7
2022,02/05,13.107777223295400,Toledo,30.0,0.5,0.9,12,7
2022,03/05,9.202541796589680,Toledo,30.0,0.5,0.9,12,7
2023,01/05,14.920918482687200,Toledo,30.0,0.5,0.9,12,7
2023,02/05,14.623447296770300,Toledo,30.0,0.5,0.9,12,7
2023,03/05,1.358098761907960,Toledo,30.0,0.5,0.9,12,7
2024,01/05,15.154744585954800,Toledo,30.0,0.5,0.9,12,7
2024,02/05,14.440985191173400,Toledo,30.0,0.5,0.9,12,7
2024,03/05,1.400271473385490,Toledo,30.0,0.5,0.9,12,7
2015,01/05,14.724226771354700,Cascavel,30.0,0.5,0.9,13,6
2015,02/05,14.363554701453000,Cascavel,30.0,0.5,0.9,13,6
2015,03/05,1.316907964375600,Cascavel,30.0,0.5,0.9,13,6
2016,01/05,1.405271226927780,Cascavel,30.0,0.5,0.9,13,6
2016,02/05,12.160008433066300,Cascavel,30.0,0.5,0.9,13,6
2016,03/05,9.927502093851830,Cascavel,30.0,0.5,0.9,13,6
2017,01/05,14.441115591159700,Cascavel,30.0,0.5,0.9,13,6
2017,02/05,13.813057449612800,Cascavel,30.0,0.5,0.9,13,6
2017,03/05,12.500742621566000,Cascavel,30.0,0.5,0.9,13,6
2018,01/05,14.886555970267500,Cascavel,30.0,0.5,0.9,13,6
2018,02/05,13.590969682870900,Cascavel,30.0,0.5,0.9,13,6
2018,03/05,12.167651015640800,Cascavel,30.0,0.5,0.9,13,6
2019,01/05,14.936912440357500,Cascavel,30.0,0.5,0.9,13,6
2019,02/05,14.336110890250900,Cascavel,30.0,0.5,0.9,13,6
2019,03/05,13.497059532807900,Cascavel,30.0,0.5,0.9,13,6
2020,01/05,14.618385387497600,Cascavel,30.0,0.5,0.9,13,6
2020,02/05,13.208508377199200,Cascavel,30.0,0.5,0.9,13,6
2020,03/05,12.076035363126400,Cascavel,30.0,0.5,0.9,13,6
2021,01/05,14.928427605228800,Cascavel,30.0,0.5,0.9,13,6
2021,02/05,14.271007383499700,Cascavel,30.0,0.5,0.9,13,6
2021,03/05,1.271473555256350,Cascavel,30.0,0.5,0.9,13,6
2022,01/05,14.636576031807500,Cascavel,30.0,0.5,0.9,13,6
2022,02/05,12.727528313381400,Cascavel,30.0,0.5,0.9,13,6
2022,03/05,8.082047843342150,Cascavel,30.0,0.5,0.9,13,6
2023,01/05,14.745813954169600,Cascavel,30.0,0.5,0.9,13,6
2023,02/05,14.021092454411200,Cascavel,30.0,0.5,0.9,13,6
2023,03/05,12.653638809837000,Cascavel,30.0,0.5,0.9,13,6
2024,01/05,15.039900150009800,Cascavel,30.0,0.5,0.9,13,6
2024,02/05,14.157895235803500,Cascavel,30.0,0.5,0.9,13,6
2024,03/05,13.465449101755500,Cascavel,30.0,0.5,0.9,13,6
2015,01/05,1.476321182166050,Foz do Iguaçu,30.0,0.5,0.9,13,6
2015,02/05,14.591891106844700,Foz do Iguaçu,30.0,0.5,0.9,13,6
2015,03/05,13.761134321993100,Foz do Iguaçu,30.0,0.5,0.9,13,6
2016,01/05,14.280567573857000,Foz do Iguaçu,30.0,0.5,0.9,13,6
2016,02/05,13.022292564854700,Foz do Iguaçu,30.0,0.5,0.9,13,6
2016,03/05,11.397351880597900,Foz do Iguaçu,30.0,0.5,0.9,13,6
2017,01/05,14.695083398309600,Foz do Iguaçu,30.0,0.5,0.9,13,6
2017,02/05,14.292708838730600,Foz do Iguaçu,30.0,0.5,0.9,13,6
2017,03/05,13.453637915355300,Foz do Iguaçu,30.0,0.5,0.9,13,6
2018,01/05,14.898154906306200,Foz do Iguaçu,30.0,0.5,0.9,13,6
2018,02/05,14.087806691393000,Foz do Iguaçu,30.0,0.5,0.9,13,6
2018,03/05,12.865762354963700,Foz do Iguaçu,30.0,0.5,0.9,13,6
2019,01/05,14.895028717663600,Foz do Iguaçu,30.0,0.5,0.9,13,6
2019,02/05,14.659583579922300,Foz do Iguaçu,30.0,0.5,0.9,13,6
2019,03/05,14.042607105029700,Foz do Iguaçu,30.0,0.5,0.9,13,6
2020,01/05,14.891376300204600,Foz do Iguaçu,30.0,0.5,0.9,13,6
2020,02/05,13.766447002970700,Foz do Iguaçu,30.0,0.5,0.9,13,6
2020,03/05,1.272939760753480,Foz do Iguaçu,30.0,0.5,0.9,13,6
2021,01/05,1.415609198539620,Foz do Iguaçu,30.0,0.5,0.9,13,6
2021,02/05,14.691171468367600,Foz do Iguaçu,30.0,0.5,0.9,13,6
2021,03/05,13.549194575223300,Foz do Iguaçu,30.0,0.5,0.9,13,6
2022,01/05,14.798136907292700,Foz do Iguaçu,30.0,0.5,0.9,13,6
2022,02/05,13.263407048571500,Foz do Iguaçu,30.0,0.5,0.9,13,6
2022,03/05,12.205767488475300,Foz do Iguaçu,30.0,0.5,0.9,13,6
2023,01/05,14.969550552271000,Foz do Iguaçu,30.0,0.5,0.9,13,6
2023,02/05,14.755015111501300,Foz do Iguaçu,30.0,0.5,0.9,13,6
2023,03/05,13.946707167029900,Foz do Iguaçu,30.0,0.5,0.9,13,6
2024,01/05,15.036385200427700,Foz do Iguaçu,30.0,0.5,0.9,13,6
2024,02/05,1.418656190395390,Foz do Iguaçu,30.0,0.5,0.9,13,6
2024,03/05,13.346758593839700,Foz do Iguaçu,30.0,0.5,0.9,13,6
2015,01/05,1.473785954288950,Guaíra,30.0,0.5,0.9,13,6
2015,02/05,1.464292915687520,Guaíra,30.0,0.5,0.9,13,6
2015,03/05,14.046546355126000,Guaíra,30.0,0.5,0.9,13,6
2016,01/05,14.380206339969600,Guaíra,30.0,0.5,0.9,13,6
2016,02/05,13.325303322828500,Guaíra,30.0,0.5,0.9,13,6
2016,03/05,11.878618899888600,Guaíra,30.0,0.5,0.9,13,6
2017,01/05,14.683250489378100,Guaíra,30.0,0.5,0.9,13,6
2017,02/05,14.371153148676000,Guaíra,30.0,0.5,0.9,13,6
2017,03/05,13.693865500370000,Guaíra,30.0,0.5,0.9,13,6
2018,01/05,14.907688568171100,Guaíra,30.0,0.5,0.9,13,6
2018,02/05,14.362121103001700,Guaíra,30.0,0.5,0.9,13,6
2018,03/05,1.351424020685070,Guaíra,30.0,0.5,0.9,13,6
2019,01/05,14.907486144204700,Guaíra,30.0,0.5,0.9,13,6
2019,02/05,1.471947535319870,Guaíra,30.0,0.5,0.9,13,6
2019,03/05,1.430062849702240,Guaíra,30.0,0.5,0.9,13,6
2020,01/05,15.014051709983000,Guaíra,30.0,0.5,0.9,13,6
2020,02/05,14.289855841840200,Guaíra,30.0,0.5,0.9,13,6
2020,03/05,13.682325678130500,Guaíra,30.0,0.5,0.9,13,6
2021,01/05,1.498902775838560,Guaíra,30.0,0.5,0.9,13,6
2021,02/05,14.812876529377800,Guaíra,30.0,0.5,0.9,13,6
2021,03/05,13.753631851847600,Guaíra,30.0,0.5,0.9,13,6
2022,01/05,14.830174923506500,Guaíra,30.0,0.5,0.9,13,6
2022,02/05,13.583996766280100,Guaíra,30.0,0.5,0.9,13,6
2022,03/05,12.697394479198700,Guaíra,30.0,0.5,0.9,13,6
2023,01/05,14.994861486243100,Guaíra,30.0,0.5,0.9,13,6
2023,02/05,14.825109087334700,Guaíra,30.0,0.5,0.9,13,6
2023,03/05,13.941098105147400,Guaíra,30.0,0.5,0.9,13,6
2024,01/05,1.512777167361780,Guaíra,30.0,0.5,0.9,13,6
2024,02/05,14.642365062241900,Guaíra,30.0,0.5,0.9,13,6
2024,03/05,14.345341201647600,Guaíra,30.0,0.5,0.9,13,6
2015,01/05,14.716563819202000,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2015,02/05,14.663003900240200,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2015,03/05,14.048344046686000,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2016,01/05,1.442289292930870,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2016,02/05,1.343019351282500,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2016,03/05,11.994112987693700,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2017,01/05,14.685390587546100,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2017,02/05,14.417864269641700,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2017,03/05,1.378706554066340,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2018,01/05,14.912790909362100,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2018,02/05,14.450621715368300,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2018,03/05,13.595737980356200,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2019,01/05,14.894129304819700,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2019,02/05,14.739525297844800,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2019,03/05,14.330049347188400,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2020,01/05,13.855953329896400,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2020,02/05,14.227855393769100,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2020,03/05,13.610706521680300,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2021,01/05,15.022442224216400,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2021,02/05,14.867422338643500,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2021,03/05,13.959270491705000,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2022,01/05,14.808905403147600,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2022,02/05,1.359447981974980,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2022,03/05,12.730673577648500,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2023,01/05,1.502015667351200,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2023,02/05,1.489572275480230,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2023,03/05,14.065895397709700,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2024,01/05,15.151078076908100,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2024,02/05,14.546776335460900,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2024,03/05,14.174969474465800,Marechal Cândido Rondon,30.0,0.5,0.9,13,6
2015,01/05,14.730225803074000,Matelândia,30.0,0.5,0.9,13,6
2015,02/05,14.440860799770300,Matelândia,30.0,0.5,0.9,13,6
2015,03/05,13.407194868567000,Matelândia,30.0,0.5,0.9,13,6
2016,01/05,14.139251964468500,Matelândia,30.0,0.5,0.9,13,6
2016,02/05,1.252234951463180,Matelândia,30.0,0.5,0.9,13,6
2016,03/05,10.616936530936100,Matelândia,30.0,0.5,0.9,13,6
2017,01/05,14.583313859311700,Matelândia,30.0,0.5,0.9,13,6
2017,02/05,14.059702069160100,Matelândia,30.0,0.5,0.9,13,6
2017,03/05,1.303848807361620,Matelândia,30.0,0.5,0.9,13,6
2018,01/05,14.895036022505300,Matelândia,30.0,0.5,0.9,13,6
2018,02/05,13.790081537489500,Matelândia,30.0,0.5,0.9,13,6
2018,03/05,1.240736576100100,Matelândia,30.0,0.5,0.9,13,6
2019,01/05,14.906671256661800,Matelândia,30.0,0.5,0.9,13,6
2019,02/05,14.498622446812000,Matelândia,30.0,0.5,0.9,13,6
2019,03/05,13.767274437287300,Matelândia,30.0,0.5,0.9,13,6
2020,01/05,14.755207459476900,Matelândia,30.0,0.5,0.9,13,6
2020,02/05,13.395624184948000,Matelândia,30.0,0.5,0.9,13,6
2020,03/05,12.316229014345500,Matelândia,30.0,0.5,0.9,13,6
2021,01/05,1.500742606327900,Matelândia,30.0,0.5,0.9,13,6
2021,02/05,14.522255967363300,Matelândia,30.0,0.5,0.9,13,6
2021,03/05,1.325030404742330,Matelândia,30.0,0.5,0.9,13,6
2022,01/05,14.687663776197700,Matelândia,30.0,0.5,0.9,13,6
2022,02/05,12.940303901772200,Matelândia,30.0,0.5,0.9,13,6
2022,03/05,9.829601036274190,Matelândia,30.0,0.5,0.9,13,6
2023,01/05,1.489393832726340,Matelândia,30.0,0.5,0.9,13,6
2023,02/05,14.483197897640400,Matelândia,30.0,0.5,0.9,13,6
2023,03/05,1.345301781465490,Matelândia,30.0,0.5,0.9,13,6
2024,01/05,15.036580298999900,Matelândia,30.0,0.5,0.9,13,6
2024,02/05,14.117888311464700,Matelândia,30.0,0.5,0.9,13,6
2024,03/05,13.310431134303300,Matelândia,30.0,0.5,0.9,13,6
2015,01/05,14.762811760852100,Medianeira,30.0,0.5,0.9,13,6
2015,02/05,14.591818655132100,Medianeira,30.0,0.5,0.9,13,6
2015,03/05,13.760426850355900,Medianeira,30.0,0.5,0.9,13,6
2016,01/05,1.427961082364560,Medianeira,30.0,0.5,0.9,13,6
2016,02/05,13.021945695770100,Medianeira,30.0,0.5,0.9,13,6
2016,03/05,11.396904714050300,Medianeira,30.0,0.5,0.9,13,6
2017,01/05,14.693865045600200,Medianeira,30.0,0.5,0.9,13,6
2017,02/05,14.292467219578500,Medianeira,30.0,0.5,0.9,13,6
2017,03/05,134.535831534696,Medianeira,30.0,0.5,0.9,13,6
2018,01/05,1.489780178698110,Medianeira,30.0,0.5,0.9,13,6
2018,02/05,14.087841941177900,Medianeira,30.0,0.5,0.9,13,6
2018,03/05,12.865934501130900,Medianeira,30.0,0.5,0.9,13,6
2019,01/05,14.894400411839200,Medianeira,30.0,0.5,0.9,13,6
2019,02/05,14.659620925019600,Medianeira,30.0,0.5,0.9,13,6
2019,03/05,14.042503111958500,Medianeira,30.0,0.5,0.9,13,6
2020,01/05,14.892172713365300,Medianeira,30.0,0.5,0.9,13,6
2020,02/05,13.765900628839800,Medianeira,30.0,0.5,0.9,13,6
2020,03/05,12.728956790225100,Medianeira,30.0,0.5,0.9,13,6
2021,01/05,14.113865243304100,Medianeira,30.0,0.5,0.9,13,6
2021,02/05,14.690703814000600,Medianeira,30.0,0.5,0.9,13,6
2021,03/05,13.548949263019700,Medianeira,30.0,0.5,0.9,13,6
2022,01/05,14.797387959509200,Medianeira,30.0,0.5,0.9,13,6
2022,02/05,13.262620345947200,Medianeira,30.0,0.5,0.9,13,6
2022,03/05,12.205767488475300,Medianeira,30.0,0.5,0.9,13,6
2023,01/05,1.496911262023390,Medianeira,30.0,0.5,0.9,13,6
2023,02/05,14.755087809081200,Medianeira,30.0,0.5,0.9,13,6
2023,03/05,1.394604376079800,Medianeira,30.0,0.5,0.9,13,6
2024,01/05,15.035773332506600,Medianeira,30.0,0.5,0.9,13,6
